employee_id;directorate_id;position_id;grade_id;company_id;area_id;tiki;pauli;faxtor;mbti;disc_word;rank;tv_name;tgv_name;years_of_service_months
EMP101531;2;2;1;1;2;2;99;53;ISTP;Dominant-Influencer;14;Includer;Social Orientation & Collaboration;55
EMP101532;2;2;3;4;3;3;31;65;ISFJ;Dominant-Influencer;14;Input;Cognitive Complexity & Problem-Solving;17
EMP101533;1;1;2;3;2;3;24;91;ENFP;Dominant-Conscientious;14;Focus;Motivation & Drive;25
EMP101534;3;5;3;4;1;4;61;62;ENFP;Steadiness-Conscientious;14;;;76
EMP101535;2;2;2;2;1;3;31;58;ESTP;Dominant-Influencer;14;Maximizer;Leadership & Influence;47
EMP101536;3;5;1;2;4;2;95;59;;Steadiness-Dominant;14;Woo;;25
EMP101537;3;3;1;3;4;10;37;54;ISTP;Influencer-Conscientious;14;Input;Cognitive Complexity & Problem-Solving;37
EMP101538;3;5;3;1;1;1;99;93;ESTP;Steadiness-Conscientious;14;Analytical;Cognitive Complexity & Problem-Solving;12
EMP101539;3;5;2;2;3;5;91;63;ESFP;Conscientious-Steadiness;14;Responsibility;Conscientiousness & Reliability;87
EMP101540;1;3;1;4;3;6;87;90;;Dominant-Steadiness;14;Belief;Cultural & Values Urgency;82
EMP101541;3;6;1;4;2;1;45;24;;Influencer-Dominant;14;Futuristic;Creativity & Innovation Orientation;47
EMP101542;2;6;3;4;4;8;94;46;INTP;Steadiness-Dominant;14;Arranger;Leadership & Influence;54
EMP101543;3;2;3;4;2;10;88;75;ENTJ;Conscientious-Steadiness;14;Developer;Leadership & Influence;91
EMP101544;2;2;2;1;2;4;52;31;INFJ;Conscientious-Dominant;14;Discipline;Conscientiousness & Reliability;78
EMP101545;2;2;1;3;1;2;40;98;ISFP;Conscientious-Influencer;14;;;52
EMP101546;3;3;2;1;2;5;68;20;ISTP;Dominant-Conscientious;14;Communication;Social Orientation & Collaboration;26
EMP101547;1;5;2;4;1;3;31;61;ISFJ;Influencer-Steadiness;14;Relator;Social Orientation & Collaboration;12
EMP101548;1;4;3;3;4;9;54;25;INTP;Steadiness-Dominant;14;;;43
EMP101549;1;1;2;4;2;1;49;82;INFP;Influencer-Dominant;14;Maximizer;Leadership & Influence;13
EMP101550;2;3;3;4;2;3;55;90;ESFJ;Influencer-Conscientious;14;;;59
EMP101551;3;5;1;2;1;4;96;64;INFP;Conscientious-Steadiness;14;Futuristic;Creativity & Innovation Orientation;39
EMP101552;2;5;1;3;4;8;28;37;ESFP;Conscientious-Steadiness;14;Responsibility;Conscientiousness & Reliability;61
EMP101553;3;4;2;4;4;3;89;68;ISTP;Dominant-Conscientious;14;Futuristic;Creativity & Innovation Orientation;42
EMP101554;3;4;3;2;2;4;37;97;ENFP;Steadiness-Conscientious;14;Deliberative;Conscientiousness & Reliability;61
EMP101555;3;2;2;2;1;8;100;69;ESFJ;Steadiness-Influencer;14;Self-Assurance;Leadership & Influence;32
EMP101556;3;6;3;2;2;8;76;38;ESFP;Steadiness-Influencer;14;Connectedness;Cognitive Complexity & Problem-Solving;64
EMP101557;1;4;3;4;2;8;24;39;ENFJ;Conscientious-Dominant;14;Significance;Motivation & Drive;7
EMP101558;2;6;2;2;1;10;98;42;ENTP;Steadiness-Conscientious;14;Discipline;Conscientiousness & Reliability;87
EMP101559;1;2;1;2;4;3;97;83;INTP;Conscientious-Dominant;14;Harmony;Social Orientation & Collaboration;55
EMP101560;3;2;2;1;1;5;60;82;;Steadiness-Conscientious;14;Individualization;Cognitive Complexity & Problem-Solving;84
EMP101561;3;5;1;4;3;5;20;67;ENTJ;Steadiness-Influencer;14;Developer;Leadership & Influence;82
EMP101562;2;3;3;4;3;10;25;27;INFJ;Influencer-Conscientious;14;Competition;Motivation & Drive;80
EMP101563;2;6;1;2;3;10;48;21;ISTP;Dominant-Steadiness;14;Woo;;90
EMP101564;3;6;3;1;1;10;89;63;INTJ;Steadiness-Influencer;14;Ideation;Creativity & Innovation Orientation;37
EMP101565;1;6;1;2;2;3;34;21;;Conscientious-Influencer;14;Consistency;Conscientiousness & Reliability;82
EMP101566;2;2;3;4;4;8;78;30;ESFP;Conscientious-Influencer;14;Adaptability;Adaptability & Stress Tolerance;39
EMP101567;2;1;1;1;1;1;96;93;ESFP;Influencer-Conscientious;14;Achiever;Motivation & Drive;62
EMP101568;2;2;3;1;4;5;65;28;INTP;Influencer-Steadiness;14;Individualization;Cognitive Complexity & Problem-Solving;35
EMP101569;3;4;2;2;1;3;35;38;ISTP;Steadiness-Influencer;14;Includer;Social Orientation & Collaboration;16
EMP101570;1;5;3;1;3;2;95;83;INFJ;Steadiness-Conscientious;14;;;52
EMP101571;1;3;1;3;4;2;98;55;;Steadiness-Influencer;14;Focus;Motivation & Drive;56
EMP101572;1;5;2;4;2;9;51;23;ESTJ;Conscientious-Dominant;14;Includer;Social Orientation & Collaboration;49
EMP101573;2;2;2;1;4;3;72;76;ESTP;Dominant-Conscientious;14;Focus;Motivation & Drive;69
EMP101574;2;2;3;1;2;7;45;97;;Steadiness-Dominant;14;Futuristic;Creativity & Innovation Orientation;90
EMP101575;2;2;3;1;2;4;24;25;ISTJ;Influencer-Steadiness;14;Positivity;Social Orientation & Collaboration;32
EMP101474;1;2;3;3;2;5;61;22;ENFP;Steadiness-Conscientious;14;Communication;Social Orientation & Collaboration;28
EMP101475;2;5;1;1;1;6;73;53;ENTJ;Influencer-Conscientious;14;Developer;Leadership & Influence;51
EMP101476;2;2;1;2;2;5;27;88;ENTJ;Steadiness-Dominant;14;Competition;Motivation & Drive;95
EMP101477;3;1;2;4;3;9;95;51;ESFJ;Influencer-Conscientious;14;Analytical;Cognitive Complexity & Problem-Solving;16
EMP101478;2;3;3;3;1;5;34;73;ENTP;Dominant-Influencer;14;Significance;Motivation & Drive;79
EMP101479;3;3;3;2;4;3;26;62;ENFJ;Influencer-Dominant;14;Significance;Motivation & Drive;9
EMP101480;1;6;1;2;4;3;52;64;INTJ;Conscientious-Dominant;14;Futuristic;Creativity & Innovation Orientation;45
EMP101481;1;2;3;2;1;5;70;93;ENFJ;Dominant-Influencer;14;Responsibility;Conscientiousness & Reliability;88
EMP101482;2;2;3;2;1;10;38;76;ENFJ;Conscientious-Dominant;14;Individualization;Cognitive Complexity & Problem-Solving;43
EMP101483;2;2;1;3;4;7;76;47;ESTP;Conscientious-Dominant;14;Adaptability;Adaptability & Stress Tolerance;79
EMP101484;2;1;3;1;1;7;48;40;ENTJ;Dominant-Influencer;14;Self-Assurance;Leadership & Influence;15
EMP101485;2;2;2;4;1;2;91;90;ENFP;Dominant-Steadiness;14;Arranger;Leadership & Influence;37
EMP101486;2;4;2;2;1;9;35;97;INTP;Conscientious-Dominant;14;Intellection;Cognitive Complexity & Problem-Solving;17
EMP101487;3;6;2;3;2;8;95;74;INFP;Conscientious-Dominant;14;Analytical;Cognitive Complexity & Problem-Solving;47
EMP101488;1;4;2;4;3;6;35;88;ESFP;Steadiness-Dominant;14;Significance;Motivation & Drive;13
EMP101489;1;1;1;4;1;7;61;88;ESFJ;Influencer-Steadiness;14;Ideation;Creativity & Innovation Orientation;35
EMP101576;3;4;2;3;2;2;74;57;INFP;Influencer-Dominant;14;Discipline;Conscientiousness & Reliability;46
EMP101577;1;5;1;2;3;2;92;43;ISTJ;Influencer-Dominant;14;Deliberative;Conscientiousness & Reliability;61
EMP101578;2;3;3;2;4;6;89;20;ENTP;Conscientious-Dominant;14;Arranger;Leadership & Influence;48
EMP101579;2;3;1;4;2;6;54;87;INFP;Conscientious-Influencer;14;;;41
EMP101580;2;3;3;4;1;1;21;94;ESTJ;Steadiness-Influencer;14;Command;Leadership & Influence;20
EMP101581;1;1;2;4;4;7;55;36;ESFJ;Influencer-Steadiness;14;Communication;Social Orientation & Collaboration;69
EMP101582;3;5;3;1;4;7;47;86;ISTP;Dominant-Influencer;14;Restorative;Cognitive Complexity & Problem-Solving;65
EMP101583;1;5;2;4;1;5;49;63;ISTP;Dominant-Conscientious;14;Competition;Motivation & Drive;20
EMP101584;1;2;1;1;3;1;31;21;ISTJ;Steadiness-Dominant;14;Ideation;Creativity & Innovation Orientation;42
EMP101585;1;2;1;4;4;10;84;84;ESTJ;Influencer-Conscientious;14;Communication;Social Orientation & Collaboration;55
EMP101586;3;4;3;2;1;5;87;29;ISTP;Conscientious-Steadiness;14;Ideation;Creativity & Innovation Orientation;24
EMP101587;2;3;2;2;3;6;34;81;INTJ;Conscientious-Influencer;14;Relator;Social Orientation & Collaboration;88
EMP101588;2;5;1;4;3;10;81;36;ENTJ;Conscientious-Influencer;14;Empathy;Social Orientation & Collaboration;108
EMP101589;3;6;2;4;1;9;84;86;ISTJ;Influencer-Steadiness;14;Includer;Social Orientation & Collaboration;99
EMP101590;3;1;1;3;2;7;87;25;ENFJ;Conscientious-Dominant;14;Connectedness;Cognitive Complexity & Problem-Solving;52
EMP101591;3;2;1;3;2;3;60;85;ENFP;Conscientious-Dominant;14;Belief;Cultural & Values Urgency;71
EMP101592;2;1;2;4;1;9;31;79;INTP;Steadiness-Dominant;14;Achiever;Motivation & Drive;34
EMP101593;3;1;3;4;1;8;24;72;ESFP;Steadiness-Conscientious;14;Deliberative;Conscientiousness & Reliability;45
EMP101594;3;6;2;4;2;5;90;95;ENFP;Influencer-Conscientious;14;Harmony;Social Orientation & Collaboration;61
EMP101595;2;4;1;4;4;3;33;72;ESFP;Conscientious-Steadiness;14;Competition;Motivation & Drive;41
EMP101596;1;3;3;1;2;10;61;74;ISFP;Steadiness-Dominant;14;Responsibility;Conscientiousness & Reliability;50
EMP101597;3;5;3;3;2;4;93;83;ISFJ;Steadiness-Dominant;14;Significance;Motivation & Drive;52
EMP101598;3;2;1;4;1;5;26;37;INTP;Conscientious-Steadiness;14;Communication;Social Orientation & Collaboration;18
EMP101599;3;1;3;2;4;2;67;44;ESFJ;Conscientious-Steadiness;14;;;64
EMP101600;1;6;3;3;2;6;81;80;ISFJ;Steadiness-Conscientious;14;Self-Assurance;Leadership & Influence;54
EMP101601;1;2;3;1;3;10;39;45;ENFJ;Conscientious-Influencer;14;Competition;Motivation & Drive;33
EMP101602;3;4;1;2;2;6;66;57;ENFP;Steadiness-Conscientious;14;Learner;Cognitive Complexity & Problem-Solving;43
EMP101603;2;3;3;3;1;6;61;63;ENFP;Steadiness-Dominant;14;Achiever;Motivation & Drive;61
EMP101604;2;5;1;4;2;7;39;64;INFP;Steadiness-Influencer;14;Developer;Leadership & Influence;43
EMP101605;3;2;3;4;4;4;90;21;ESFJ;Dominant-Steadiness;14;Analytical;Cognitive Complexity & Problem-Solving;57
EMP101606;3;3;1;1;1;9;88;46;ENFJ;Conscientious-Dominant;14;Analytical;Cognitive Complexity & Problem-Solving;18
EMP101607;2;2;1;4;1;2;86;92;ESTJ;Conscientious-Dominant;14;Adaptability;Adaptability & Stress Tolerance;74
EMP101608;2;3;1;4;3;10;67;42;ISFJ;Conscientious-Dominant;14;Developer;Leadership & Influence;75
EMP101609;3;2;1;4;3;6;53;87;ISFJ;Steadiness-Dominant;14;Relator;Social Orientation & Collaboration;68
EMP101610;1;6;3;2;1;3;34;76;ISTJ;Steadiness-Conscientious;14;Command;Leadership & Influence;20
EMP101611;2;2;3;4;3;5;57;76;ENTJ;Conscientious-Influencer;14;Discipline;Conscientiousness & Reliability;96
EMP101612;1;6;3;2;3;3;83;78;ENTJ;Dominant-Influencer;14;Maximizer;Leadership & Influence;37
EMP101613;3;4;1;2;3;2;92;41;INFP;Dominant-Steadiness;14;Learner;Cognitive Complexity & Problem-Solving;68
EMP101614;2;2;3;4;4;7;96;33;ISTP;Influencer-Steadiness;14;Achiever;Motivation & Drive;57
EMP101615;2;3;1;3;1;4;80;62;INTP;Steadiness-Dominant;14;Learner;Cognitive Complexity & Problem-Solving;23
EMP101616;1;1;1;1;3;7;45;73;;Dominant-Steadiness;14;Activator;Leadership & Influence;97
EMP101617;1;4;1;2;2;1;66;99;ISTJ;Conscientious-Influencer;14;Activator;Leadership & Influence;43
EMP101618;1;5;1;3;4;4;54;31;INTP;Influencer-Conscientious;14;Intellection;Cognitive Complexity & Problem-Solving;88
EMP101619;3;5;1;4;2;8;89;89;ENTP;Conscientious-Steadiness;14;Activator;Leadership & Influence;4
EMP101620;2;1;1;1;3;9;63;64;ESTJ;Steadiness-Dominant;14;Developer;Leadership & Influence;61
EMP101621;1;1;2;1;2;6;54;83;ENFP;Conscientious-Influencer;14;Competition;Motivation & Drive;45
EMP101623;1;5;3;2;1;9;95;51;ISTP;Conscientious-Dominant;14;Command;Leadership & Influence;24
EMP101624;1;4;2;2;1;8;76;58;ENFP;Dominant-Steadiness;14;Arranger;Leadership & Influence;48
EMP101625;3;6;2;1;3;4;81;89;INFP;Dominant-Steadiness;14;Command;Leadership & Influence;28
EMP101626;3;2;3;3;1;2;88;88;INFJ;Steadiness-Conscientious;14;Input;Cognitive Complexity & Problem-Solving;55
EMP101627;2;1;3;4;3;2;88;78;;Dominant-Conscientious;14;Context;Cognitive Complexity & Problem-Solving;84
EMP101628;1;4;1;3;2;7;70;97;ENFP;Dominant-Influencer;14;Focus;Motivation & Drive;74
EMP101629;3;2;3;3;4;9;79;69;ISTJ;Conscientious-Steadiness;14;Command;Leadership & Influence;37
EMP101630;3;3;2;2;3;8;36;95;ESTP;Conscientious-Dominant;14;Includer;Social Orientation & Collaboration;34
EMP101631;2;5;3;3;4;1;76;88;ENFJ;Steadiness-Conscientious;14;Discipline;Conscientiousness & Reliability;73
EMP101632;2;6;3;4;3;2;45;83;ISFJ;Influencer-Conscientious;14;Futuristic;Creativity & Innovation Orientation;74
EMP101633;3;4;3;3;1;7;62;67;INTJ;Conscientious-Steadiness;14;Connectedness;Cognitive Complexity & Problem-Solving;27
EMP101634;2;1;2;2;2;4;45;54;ENTJ;Conscientious-Dominant;14;Includer;Social Orientation & Collaboration;53
EMP101635;3;5;1;2;4;7;60;82;INFP;Steadiness-Conscientious;14;Harmony;Social Orientation & Collaboration;64
EMP101636;2;2;1;2;1;7;81;91;ENTJ;Steadiness-Conscientious;14;Futuristic;Creativity & Innovation Orientation;32
EMP101637;2;3;1;1;1;1;30;75;ISTP;Steadiness-Influencer;14;Achiever;Motivation & Drive;54
EMP101638;3;5;3;3;2;5;39;64;ESFP;Steadiness-Influencer;14;Maximizer;Leadership & Influence;48
EMP101639;1;4;3;1;1;4;96;76;ESTP;Influencer-Steadiness;14;;;65
EMP101640;1;5;2;1;1;8;71;88;INTP;Influencer-Conscientious;14;Connectedness;Cognitive Complexity & Problem-Solving;54
EMP101641;2;6;1;4;2;8;59;32;INTP;Conscientious-Dominant;14;Competition;Motivation & Drive;46
EMP101642;2;4;1;3;2;1;47;81;;Steadiness-Dominant;14;Includer;Social Orientation & Collaboration;28
EMP101643;3;6;1;3;4;9;34;91;ISFJ;Dominant-Influencer;14;Consistency;Conscientiousness & Reliability;42
EMP101644;1;2;3;1;3;1;73;31;INFJ;Conscientious-Steadiness;14;Activator;Leadership & Influence;33
EMP101645;2;3;3;1;1;8;63;51;ESTJ;Conscientious-Steadiness;14;Maximizer;Leadership & Influence;57
EMP101646;3;6;3;1;1;2;34;50;ISTJ;Steadiness-Dominant;14;Maximizer;Leadership & Influence;53
EMP101647;2;1;3;2;4;7;66;89;INTP;Steadiness-Influencer;14;Context;Cognitive Complexity & Problem-Solving;38
EMP101648;2;4;3;3;1;4;42;28;INFJ;Dominant-Influencer;14;Empathy;Social Orientation & Collaboration;51
EMP101649;3;2;3;4;1;2;85;99;INTP;Conscientious-Dominant;14;Adaptability;Adaptability & Stress Tolerance;42
EMP101650;3;2;2;3;2;2;20;27;INFP;Dominant-Conscientious;14;Achiever;Motivation & Drive;51
EMP101651;1;6;2;1;1;2;98;61;INFP;Conscientious-Dominant;14;Focus;Motivation & Drive;20
EMP101652;1;1;1;4;1;7;65;33;INFP;Dominant-Influencer;14;Communication;Social Orientation & Collaboration;31
EMP101653;2;2;2;2;3;8;43;57;INFP;Dominant-Conscientious;14;Activator;Leadership & Influence;11
EMP101654;2;2;3;4;2;3;79;54;ISTJ;Conscientious-Influencer;14;Command;Leadership & Influence;34
EMP101655;1;5;2;2;2;4;79;54;ENFP;Steadiness-Influencer;14;Learner;Cognitive Complexity & Problem-Solving;29
EMP101656;2;5;3;3;3;1;99;92;;Influencer-Steadiness;14;;;63
EMP101657;2;6;2;3;1;3;93;62;;Dominant-Conscientious;14;Command;Leadership & Influence;7
EMP101658;1;6;3;1;1;3;95;70;INFJ;Conscientious-Steadiness;14;Strategic;Cognitive Complexity & Problem-Solving;91
EMP101659;2;6;2;4;3;1;57;74;ISTP;Influencer-Conscientious;14;Consistency;Conscientiousness & Reliability;84
EMP101660;2;4;2;4;3;3;76;45;INTJ;Dominant-Conscientious;14;Analytical;Cognitive Complexity & Problem-Solving;64
EMP101661;1;3;3;3;1;7;21;58;ISTJ;Influencer-Steadiness;14;Responsibility;Conscientiousness & Reliability;20
EMP101662;1;6;1;4;4;9;58;28;ESTJ;Conscientious-Influencer;14;Relator;Social Orientation & Collaboration;49
EMP101663;2;6;2;3;1;8;87;86;ENTJ;Dominant-Steadiness;14;Relator;Social Orientation & Collaboration;44
EMP101664;2;6;2;4;1;1;54;25;INFJ;Conscientious-Dominant;14;Strategic;Cognitive Complexity & Problem-Solving;54
EMP101665;1;4;1;2;4;6;27;30;INFP;Dominant-Influencer;14;Restorative;Cognitive Complexity & Problem-Solving;48
EMP101666;3;4;2;3;2;3;63;58;INTJ;Dominant-Conscientious;14;;;63
EMP101667;2;1;2;1;4;3;26;50;;Influencer-Steadiness;14;Adaptability;Adaptability & Stress Tolerance;5
EMP101668;1;5;2;2;4;10;92;92;ENFP;Conscientious-Steadiness;14;Positivity;Social Orientation & Collaboration;62
EMP101669;3;2;2;2;4;10;84;31;ISFP;Steadiness-Influencer;14;Intellection;Cognitive Complexity & Problem-Solving;41
EMP101670;2;3;2;1;3;8;40;64;ISFJ;Steadiness-Conscientious;14;Restorative;Cognitive Complexity & Problem-Solving;48
EMP101671;3;1;2;4;1;2;93;46;ESFJ;Dominant-Influencer;14;Activator;Leadership & Influence;47
EMP101672;1;2;3;2;2;6;97;64;;Steadiness-Influencer;14;Ideation;Creativity & Innovation Orientation;52
EMP101673;3;1;1;3;2;3;30;70;ESTP;Influencer-Conscientious;14;Consistency;Conscientiousness & Reliability;41
EMP101674;1;5;1;3;2;6;39;20;ISTJ;Steadiness-Dominant;14;Consistency;Conscientiousness & Reliability;78
EMP101675;3;4;2;1;4;9;35;38;ENTP;Dominant-Conscientious;14;Intellection;Cognitive Complexity & Problem-Solving;43
EMP101676;1;6;1;3;1;10;99;48;ENTJ;Dominant-Conscientious;14;Deliberative;Conscientiousness & Reliability;20
EMP101677;2;1;1;4;3;10;71;21;ESFJ;Dominant-Influencer;14;Competition;Motivation & Drive;89
EMP101678;1;3;2;2;3;7;89;45;ENFP;Conscientious-Influencer;14;Analytical;Cognitive Complexity & Problem-Solving;26
EMP101679;2;3;2;1;1;6;80;80;;Dominant-Steadiness;14;Focus;Motivation & Drive;52
EMP101680;2;2;1;1;3;9;32;31;;Dominant-Conscientious;14;Significance;Motivation & Drive;26
EMP101681;1;3;1;1;4;1;85;79;ENFJ;Steadiness-Influencer;14;Activator;Leadership & Influence;49
EMP101682;2;4;2;4;2;9;58;21;INFJ;Conscientious-Influencer;14;Self-Assurance;Leadership & Influence;72
EMP101683;2;3;3;3;1;1;97;29;INTP;Conscientious-Steadiness;14;Focus;Motivation & Drive;27
EMP101684;3;1;2;3;1;1;63;86;ENTP;Influencer-Conscientious;14;Responsibility;Conscientiousness & Reliability;98
EMP101685;2;3;3;4;2;2;56;61;ESFP;Dominant-Conscientious;14;Intellection;Cognitive Complexity & Problem-Solving;71
EMP101686;1;1;3;3;3;1;92;23;ENFP;Steadiness-Influencer;14;Discipline;Conscientiousness & Reliability;56
EMP101687;2;5;2;2;1;4;65;77;ENTP;Steadiness-Influencer;14;Strategic;Cognitive Complexity & Problem-Solving;68
EMP101688;3;1;3;4;1;5;69;75;INFP;Steadiness-Conscientious;14;Includer;Social Orientation & Collaboration;67
EMP101689;2;6;2;1;2;7;46;42;INTP;Steadiness-Conscientious;14;Woo;;79
EMP101690;1;4;1;4;2;8;42;41;ENTP;Steadiness-Dominant;14;Analytical;Cognitive Complexity & Problem-Solving;27
EMP101691;3;2;3;2;3;9;70;69;ISTJ;Steadiness-Influencer;14;Focus;Motivation & Drive;55
EMP101692;1;5;1;1;3;4;58;53;INFP;Steadiness-Influencer;14;Focus;Motivation & Drive;35
EMP101693;1;1;2;1;4;5;68;87;ENTP;Influencer-Conscientious;14;;;59
EMP101694;3;6;2;3;3;9;35;79;INTP;Influencer-Dominant;14;Achiever;Motivation & Drive;41
EMP101695;2;3;2;3;3;5;26;49;ESFP;Conscientious-Steadiness;14;Significance;Motivation & Drive;65
EMP101696;3;3;2;3;2;10;71;55;ENFP;Steadiness-Conscientious;14;Activator;Leadership & Influence;43
EMP101697;3;2;3;3;4;7;67;28;ENTP;Conscientious-Dominant;14;Harmony;Social Orientation & Collaboration;52
EMP101698;3;4;2;2;4;8;65;90;INTJ;Steadiness-Influencer;14;Analytical;Cognitive Complexity & Problem-Solving;56
EMP101699;1;4;2;2;1;3;95;64;ENFJ;Steadiness-Conscientious;14;Discipline;Conscientiousness & Reliability;34
EMP101700;2;5;3;2;2;8;88;94;ESTP;Dominant-Conscientious;14;Input;Cognitive Complexity & Problem-Solving;101
EMP101701;1;1;2;3;1;2;85;88;ENTP;Conscientious-Steadiness;14;Restorative;Cognitive Complexity & Problem-Solving;133
EMP101702;3;1;3;3;3;2;74;41;INFP;Conscientious-Steadiness;14;Input;Cognitive Complexity & Problem-Solving;23
EMP101703;3;4;3;3;1;7;21;64;ISTJ;Steadiness-Influencer;14;Responsibility;Conscientiousness & Reliability;1
EMP101704;1;4;3;1;3;9;27;70;;Dominant-Steadiness;14;Activator;Leadership & Influence;17
EMP101705;2;4;1;1;3;5;27;68;INFP;Conscientious-Dominant;14;Positivity;Social Orientation & Collaboration;64
EMP101706;3;5;2;4;4;6;70;63;ESTP;Dominant-Influencer;14;Achiever;Motivation & Drive;56
EMP101707;2;2;3;3;4;7;27;66;INFJ;Conscientious-Influencer;14;Arranger;Leadership & Influence;55
EMP101708;1;5;2;4;2;8;76;97;INFP;Conscientious-Influencer;14;Intellection;Cognitive Complexity & Problem-Solving;6
EMP101709;2;2;3;3;2;8;78;80;INTJ;Steadiness-Influencer;14;Communication;Social Orientation & Collaboration;25
EMP101710;3;5;1;3;1;10;90;75;ENFJ;Conscientious-Steadiness;14;Woo;;128
EMP101711;2;3;2;1;1;8;94;32;;Influencer-Conscientious;14;Includer;Social Orientation & Collaboration;51
EMP101712;3;2;1;2;3;6;82;25;INFP;Influencer-Dominant;14;Consistency;Conscientiousness & Reliability;42
EMP101713;1;4;1;2;3;5;37;55;;Influencer-Steadiness;14;Restorative;Cognitive Complexity & Problem-Solving;69
EMP101714;3;5;2;1;4;3;52;97;INFP;Influencer-Steadiness;14;Connectedness;Cognitive Complexity & Problem-Solving;52
EMP101715;1;4;2;4;1;10;25;58;ENFJ;Conscientious-Influencer;14;;;61
EMP101716;3;1;1;1;2;7;38;53;ISTJ;Dominant-Steadiness;14;Deliberative;Conscientiousness & Reliability;126
EMP101717;2;2;2;4;2;5;78;26;ESFP;Conscientious-Steadiness;14;Ideation;Creativity & Innovation Orientation;28
EMP101718;2;4;2;3;4;2;39;88;ENFP;Conscientious-Steadiness;14;Belief;Cultural & Values Urgency;28
EMP101719;2;4;2;3;3;3;57;31;ENTJ;Dominant-Conscientious;14;Individualization;Cognitive Complexity & Problem-Solving;61
EMP101720;2;2;3;3;2;10;53;88;ESFP;Conscientious-Influencer;14;Arranger;Leadership & Influence;48
EMP101721;1;6;2;1;1;10;44;29;ISTJ;Influencer-Conscientious;14;Adaptability;Adaptability & Stress Tolerance;35
EMP101722;1;3;2;2;1;2;45;23;ESFJ;Conscientious-Influencer;14;Restorative;Cognitive Complexity & Problem-Solving;46
EMP101723;1;1;1;2;3;7;28;73;INTP;Influencer-Conscientious;14;Deliberative;Conscientiousness & Reliability;39
EMP101724;3;2;3;2;4;9;75;51;ESTJ;Conscientious-Influencer;14;Self-Assurance;Leadership & Influence;2
EMP101725;2;3;2;1;2;9;50;60;INFJ;Conscientious-Steadiness;14;Strategic;Cognitive Complexity & Problem-Solving;29
EMP101726;1;4;1;1;3;4;55;93;ENFJ;Steadiness-Dominant;14;Developer;Leadership & Influence;80
EMP101727;3;4;1;1;1;5;77;22;ISFJ;Influencer-Conscientious;14;Connectedness;Cognitive Complexity & Problem-Solving;26
EMP101728;3;1;1;1;2;8;38;74;ISFJ;Dominant-Influencer;14;Discipline;Conscientiousness & Reliability;56
EMP101729;3;5;2;2;3;6;26;93;ISFP;Conscientious-Influencer;14;Empathy;Social Orientation & Collaboration;32
EMP101730;1;6;2;2;4;5;23;29;ISFP;Conscientious-Influencer;14;Belief;Cultural & Values Urgency;38
EMP101731;1;3;3;2;1;5;45;67;ISFP;Dominant-Influencer;14;Ideation;Creativity & Innovation Orientation;85
DUP2096;2;4;1;3;3;4;27;62;ISFJ;Steadiness-Dominant;14;Command;Leadership & Influence;49
EMP101732;2;5;2;4;2;8;55;46;;Dominant-Influencer;14;Discipline;Conscientiousness & Reliability;47
EMP101733;2;3;2;3;4;2;64;77;ISTJ;Steadiness-Conscientious;14;Developer;Leadership & Influence;23
EMP101734;2;5;2;1;2;6;48;57;INTJ;Steadiness-Dominant;14;Significance;Motivation & Drive;62
EMP101735;2;6;3;2;2;8;58;33;;Steadiness-Conscientious;14;Harmony;Social Orientation & Collaboration;66
EMP101736;3;4;2;4;2;10;59;60;ESFJ;Influencer-Conscientious;14;Individualization;Cognitive Complexity & Problem-Solving;73
EMP101737;2;1;2;3;2;4;53;88;ENFJ;Influencer-Conscientious;14;Restorative;Cognitive Complexity & Problem-Solving;48
EMP101738;2;2;1;3;3;7;46;90;ENTP;Conscientious-Dominant;14;Competition;Motivation & Drive;61
EMP101739;1;1;2;1;4;8;80;89;INFJ;Influencer-Steadiness;14;Harmony;Social Orientation & Collaboration;61
EMP101740;1;5;2;3;4;1;65;95;ISTP;Conscientious-Dominant;14;Strategic;Cognitive Complexity & Problem-Solving;56
EMP101741;3;4;2;2;2;5;91;52;ESTJ;Steadiness-Dominant;14;Empathy;Social Orientation & Collaboration;113
EMP101742;2;2;1;1;1;2;30;65;INTP;Conscientious-Influencer;14;Adaptability;Adaptability & Stress Tolerance;43
EMP101743;1;2;2;3;3;6;35;54;INTP;Steadiness-Conscientious;14;Significance;Motivation & Drive;12
EMP101744;1;2;1;3;3;4;36;73;ENFP;Dominant-Steadiness;14;Maximizer;Leadership & Influence;48
EMP101745;3;2;2;4;4;6;67;29;ESFP;Dominant-Conscientious;14;Self-Assurance;Leadership & Influence;66
EMP101746;2;2;2;2;1;6;71;37;ESTJ;Influencer-Steadiness;14;Achiever;Motivation & Drive;44
EMP101747;3;3;2;4;1;1;65;74;ISTJ;Conscientious-Dominant;14;Input;Cognitive Complexity & Problem-Solving;39
EMP101748;1;3;1;4;1;2;73;70;ENFJ;Influencer-Conscientious;14;Positivity;Social Orientation & Collaboration;58
EMP101749;2;4;1;1;4;4;65;52;ISTJ;Steadiness-Influencer;14;Discipline;Conscientiousness & Reliability;22
EMP101750;2;4;2;1;4;5;32;37;ENFJ;Influencer-Steadiness;14;Relator;Social Orientation & Collaboration;86
EMP101751;2;4;2;4;2;4;38;52;ESFJ;Influencer-Conscientious;14;Responsibility;Conscientiousness & Reliability;43
EMP101752;1;1;3;2;4;2;26;20;ISFP;Conscientious-Influencer;14;Context;Cognitive Complexity & Problem-Solving;72
